label,processed_text
1,"['need', 'feel', 'like', 'people', 'love', 'im', 'convinced', 'believe', 'people', 'capacity']"
3,"['able', 'shake', 'akward', 'unusual', 'feeling', 'feel', 'irritable', 'space', 'time', 'feel', 'like', 'wa', 'surged', 'well', 'computer']"
0,"['feel', 'hopeless', 'well', 'really', 'scared']"
3,"['know', 'feeling', 'powerlessness', 'control', 'sends', 'mad', 'tizzy', 'haagen', 'dazs']"
1,"['feel', 'honoured', 'teamed', 'jim', 'first', 'met', 'ten', 'year', 'ago']"
3,"['im', 'feeling', 'less', 'hateful', 'fandom']"
0,"['good', 'idea', 'post', 'feeling', 'low', 'write']"
1,"['think', 'freedom', 'make', 'plan', 'another', 'person', 'time', 'feel', 'content']"
2,"['see', 'self', 'centered', 'statement', 'feeling', 'looking', 'sympathetic', 'ear', 'anyone', 'listen']"
1,"['wa', 'feeling', 'pretty', 'crampy']"
1,"['spontaneously', 'come', 'new', 'tune', 'taking', 'solo', 'feel', 'creative', 'flow', 'going', 'knowing', 'going', 'play', 'next', 'surprising', 'answer', 'indisputably']"
0,"['asked', 'often', 'situation', 'could', 'fix', 'wouldnt', 'feel', 'like', 'hated', 'lack', 'posting', 'facebook', 'page']"
0,"['slapped', 'feeling', 'dumb']"
1,"['think', 'whimsical', 'pop', 'art', 'feel', 'place', 'appeal', 'artistic', 'sensibility']"
0,"['feel', 'unwelcome', 'uncomfortable', 'oh', 'except', 'time', 'pulled', 'doorknob', 'right', 'cloest', 'door']"
0,"['personally', 'well', 'feel', 'lethargic', 'energy']"
3,"['brought', 'privately', 'couple', 'week', 'ago', 'felt', 'targeted', 'feeling', 'frustrated', 'belittled']"
0,"['still', 'feel', 'like', 'deserve', 'punished', 'thing', 'would', 'instantly', 'forgive', 'stranger']"
0,"['feel', 'foolish', 'ashamed']"
3,"['growled', 'began', 'feel', 'extremely', 'annoyed']"
3,"['walking', 'around', 'feeling', 'pissed', 'world', 'lately']"
1,"['feeling', 'really', 'hopeful', 'could', 'fall', 'pregnant', 'soon', 'really', 'wait', 'day', 'come']"
3,"['wa', 'building', 'angie', 'feeling', 'profoundly', 'betrayed', 'angry']"
0,"['feel', 'kind', 'dirty', 'good', 'dirty', 'src', 'http', 'nevercontrary']"
4,"['im', 'feeling', 'weird']"
3,"['ive', 'taking', 'stop', 'bleeding', 'gut', 'ha', 'left', 'feeling', 'far', 'irritable', 'violent', 'usual']"
4,"['feel', 'like', 'earthquake', 'ha', 'also', 'shaken', 'foundation', 'life', 'work']"
0,"['feel', 'could', 'left', 'entirely', 'smack', 'bit', 'empty', 'promotion', 'self', 'congratulation', 'one', 'find', 'real', 'meat', 'information', 'precious', 'information', 'indeed']"
3,"['something', 'make', 'feel', 'bothered']"
1,"['love', 'cuddle', 'make', 'feel', 'safe', 'protected']"
0,"['need', 'know', 'pain', 'feel', 'vain', 'better', 'brighter', 'day', 'future']"
4,"['know', 'feel', 'confused']"
0,"['feel', 'submissive']"
0,"['start', 'feel', 'muscle', 'aching', 'break', 'cold', 'sweat']"
1,"['pray', 'look', 'next', 'phone', 'time', 'feel', 'anxiety', 'level', 'getting', 'superior']"
5,"['feel', 'could', 'amazing', 'like', 'wonder', 'woman', 'rarely', 'handled', 'well']"
0,"['dont', 'really', 'know', 'im', 'bothering', 'homework', 'get', 'feeling', 'vain']"
4,"['spent', 'last', 'week', 'feeling', 'sort', 'uncertain']"
4,"['im', 'feeling', 'frantic', 'ive', 'sleep']"
5,"['im', 'feeling', 'little', 'one', 'move', 'lot', 'im', 'constantly', 'surprised', 'little', 'kick']"
0,"['kind', 'feel', 'like', 'im', 'losing', 'part', 'lame', 'say']"
1,"['know', 'crappy', 'day', 'feel', 'productive', 'feel', 'lousy', 'sleepy', 'evening']"
0,"['feel', 'pretty', 'rotten', 'jake', 'take', 'street', 'hot', 'rod', 'mongoose', 'jordan', 'strike', 'trying', 'chase', 'like', 'orphan', 'straight', 'href', 'http', 'en']"
0,"['feel', 'unwelcome']"
1,"['keep', 'another', 'writer', 'spending', 'four', 'year', 'get', 'point', 'feeling', 'like', 'publish', 'work', 'accepted', 'reader', 'truly', 'accomplished', 'goal']"
1,"['really', 'enjoying', 'tai', 'chi', 'weapon', 'feel', 'flowy', 'elegant']"
0,"['idea', 'wa', 'feeling', 'lethargic', 'yesterday', 'probably', 'got', 'bit', 'dehydrated']"
4,"['hasan', 'man', 'make', 'feel', 'shy', 'retiring', 'modest', 'true', 'english', 'word', 'schadenfreude']"
4,"['im', 'much', 'people', 'watcher', 'voyeur', 'feel', 'kinda', 'weird', 'walking', 'around', 'taking', 'street', 'shot']"
4,"['seeing', 'neurosurgeon', 'document', 'conversation', 'regarding', 'safety', 'patient', 'relationship', 'whether', 'feel', 'threatened']"
4,"['felt', 'kind', 'ick', 'figured', 'wa', 'nerve', 'feeling', 'anxious']"
2,"['felt', 'handled', 'okay', 'class', 'really', 'began', 'feel', 'like', 'instead', 'caring', 'subject', 'matter', 'wa', 'turning', 'fight', 'grade']"
1,"['feel', 'privileged', 'real', 'intense', 'time']"
5,"['feeling', 'lil', 'overwhelmed']"
0,"['cry', 'lot', 'feeling', 'kind', 'depressed']"
1,"['feel', 'would', 'far', 'considerate', 'sensitive', 'approach', 'part', 'employer']"
3,"['get', 'sudden', 'feeling', 'completely', 'annoyed']"
0,"['feel', 'kinda', 'lame']"
0,"['finished', 'book', 'feeling', 'gloomy', 'emo', 'personality', 'apparently', 'rubbed']"
0,"['wa', 'feeling', 'alone']"
3,"['ive', 'always', 'heard', 'choose', 'one', 'feauture', 'play', 'eye', 'lip', 'tone', 'feautures', 'love', 'rule', 'feel', 'envious', 'selena', 'soo', 'pretty', 'ha', 'lovely', 'dark', 'hair', 'great', 'eye', 'wear', 'wide', 'colour', 'range']"
0,"['keep', 'forgetting', 'shouldnt', 'matter', 'happens', 'hesitate', 'feel', 'ashamed', 'come', 'back', 'allah', 'get', 'back', 'foot']"
3,"['feel', 'bothered', 'wa', 'spying']"
0,"['feel', 'punished']"
1,"['im', 'feeling', 'festive']"
1,"['feel', 'rather', 'superior', 'case']"
0,"['want', 'make', 'final', 'one', 'feel', 'abused', 'writer', 'faking', 'rupture', 'reader', 'writer', 'relationship']"
1,"['happy', 'report', 'wa', 'able', 'get', 'mile', 'minimal', 'pain', 'iced', 'afterwards', 'im', 'feeling', 'ok']"
0,"['feel', 'like', 'abused', 'puppy', 'dog']"
0,"['im', 'feeling', 'really', 'stupid', 'bit', 'panicky', 'phone', 'doctor', 'see', 'straight', 'away']"
1,"['think', 'im', 'entitled', 'feeling', 'little', 'triumphant']"
1,"['ride', 'make', 'feel', 'peaceful', 'alive']"
0,"['feel', 'repressed', 'one']"
1,"['returned', 'home', 'feeling', 'determined', 'disturbed', 'disgusted', 'devoted']"
1,"['ran', 'feel', 'glad', 'look', 'probably', 'would', 'freaked', 'happened', 'little', 'later', 'race']"
1,"['officially', 'feeling', 'festive']"
4,"['feel', 'pretty', 'weird', 'blogging', 'deodorant', 'im', 'bit', 'deodorant', 'snob', 'find', 'really', 'hard', 'find', 'good', 'one']"
0,"['cant', 'help', 'feel', 'burdened']"
1,"['feel', 'blessed', 'call', 'mom', 'dad']"
1,"['tell', 'feeling', 'skid', 'pleasant']"
2,"['selfish', 'feel', 'like', 'trying', 'make', 'horny', 'redundant', 'always', 'horny', 'feel', 'like', 'try', 'harder', 'make', 'horny']"
1,"['dont', 'care', 'churchy', 'cheesy', 'sound', 'right', 'truth', 'feel', 'heart', 'im', 'convinced', 'cant', 'make', 'stuff']"
3,"['control', 'people', 'feel', 'wronged', 'try', 'best', 'fix', 'people', 'cant', 'make', 'happy']"
1,"['feel', 'enough', 'information', 'people', 'like', 'encourage', 'prove', 'university', 'way', 'successful']"
1,"['feel', 'im', 'rather', 'innocent', 'respect']"
3,"['would', 'imagine', 'someone', 'achieved', 'much', 'yet', 'feel', 'desire', 'reach', 'towards', 'greedy', 'hand', 'caretaker', 'give', 'sand', 'hourglass', 'mine']"
0,"['feel', 'lethargic', 'getting', 'pressure', 'eye', 'rfttttttttttsjiowefmklldkavsvdsbtwrsbdvfocxfibjxrklrgrmvaeridubneosdvfrwfd', 'okay', 'stressing', 'doesnt', 'help', 'make', 'worse', 'im', 'trying', 'calm']"
1,"['really', 'know', 'many', 'ill', 'people', 'nowadays', 'glad', 'knowing', 'people', 'similar', 'position', 'people', 'truly', 'get', 'feel', 'wonderful', 'thing']"
1,"['know', 'feel', 'feel', 'place', 'think', 'work', 'less', 'sincere', 'gen', 'xers']"
3,"['worry', 'time', 'ive', 'spending', 'computer', 'feel', 'distracted', 'party']"
0,"['im', 'actually', 'going', 'try', 'month', 'lot', 'mind', 'june', 'think', 'led', 'feeling', 'bit', 'lethargic', 'finger', 'crossed', 'ill', 'better', 'time']"
3,"['im', 'still', 'feeling', 'annoyed', 'though']"
3,"['feel', 'irritable', 'well']"
5,"['wa', 'feeling', 'overwhelmed']"
0,"['stayed', 'letting', 'feel', 'little', 'melancholy']"
0,"['feeling', 'bit', 'crappy', 'bad', 'wa', 'two', 'week', 'ago']"
0,"['feel', 'disillusioned', 'hope', 'anything']"
0,"['tried', 'going', 'raw', 'vegan', 'two', 'week', 'made', 'feel', 'awful']"
3,"['feel', 'pissed', 'fact', 'talented', 'creative', 'many', 'others', 'designer']"
1,"['mean', 'feel', 'happiness', 'self', 'worth', 'determined', 'largely', 'others', 'course', 'true']"
4,"['felt', 'like', 'went', 'far', 'feel', 'like', 'world', 'wa', 'shaken', 'day']"
0,"['wa', 'feeling', 'little', 'awkward', 'seeing', 'folk']"
3,"['way', 'behind', 'work', 'fantasy', 'novel', 'feel', 'frustrated']"
3,"['feel', 'selfish', 'self', 'indulgent']"
0,"['told', 'wa', 'feeling', 'lethargic', 'tired', 'thing', 'like', 'wasting', 'time', 'facebook', 'needed', 'eat', 'blah', 'blah', 'blah']"
0,"['one', 'toe', 'starting', 'feel', 'kind', 'numb']"
1,"['pair', 'heeled', 'shoe', 'hardly', 'ever', 'wear', 'love', 'look', 'heel', 'always', 'make', 'feel', 'quite', 'elegant', 'cant', 'bear', 'thought', 'able', 'really', 'relax', 'wear']"
0,"['feel', 'remorseful', 'ask', 'forgiveness', 'know', 'ive', 'done', 'something', 'wrong']"
1,"['feel', 'generous', 'prize', 'finalist']"
1,"['feel', 'sweet', 'sense', 'optimism', 'touched', 'anxiety', 'coming', 'day']"
4,"['feel', 'strange', 'putting', 'review', 'post', 'ill', 'keep', 'brief']"
1,"['feel', 'satisfied', 'detail', 'small', 'part']"
2,"['feel', 'treasured']"
0,"['feel', 'like', 'go', 'run', 'expend', 'idiotic', 'energy', 'iv', 'decided', 'homework', 'instead', 'store', 'energy', 'social', 'event', 'im', 'going', 'evening']"
0,"['show', 'temper', 'parent', 'feel', 'regretful', 'hurting']"
3,"['listening', 'roommate', 'boasting', 'new', 'clothes']"
4,"['feel', 'like', 'reluctant', 'queen', 'tasked', 'rule', 'nation', 'miscreant', 'exactly', 'like']"
3,"['wa', 'going', 'cry', 'one', 'point', 'could', 'feel', 'lump', 'throat', 'managed', 'stop', 'wa', 'distracted', 'thought', 'getting', 'vow', 'right']"
0,"['feel', 'lousy', 'diagnostician']"
1,"['go', 'field', 'sometimes', 'feel', 'adventurous', 'usual', 'right', 'wood', 'near', 'home']"
2,"['lauper', 'start', 'line', 'time', 'time', 'would', 'sing', 'going', 'memory', 'lane', 'feeling', 'nostalgic']"
3,"['feel', 'like', 'violent', 'war', 'going', 'stomach']"
1,"['hate', 'feeling', 'useful']"
0,"['hate', 'feel', 'unhappy', 'emotion']"
0,"['feel', 'like', 'im', 'punished']"
1,"['feel', 'perfect', 'comment', 'img', 'src', 'http', 'sadlovequotesforhim']"
5,"['dont', 'feel', 'amazed']"
4,"['feel', 'little', 'skeptical', 'got', 'lose']"
1,"['feel', 'energised', 'invigorated', 'alive']"
1,"['cant', 'tell', 'last', 'time', 'woken', 'feeling', 'like', 'slept', 'well']"
0,"['love', 'life', 'nathan', 'love', 'shit', 'wa', 'travis', 'felt', 'hardly', 'anything', 'im', 'sitting', 'feeling', 'doomed', 'would', 'never', 'find', 'someone', 'would', 'give', 'spark']"
4,"['feel', 'like', 'frightened', 'little', 'child', 'anyone', 'could', 'ever', 'know']"
0,"['allow', 'feel', 'emotional', 'depth', 'sorrow']"
1,"['feel', 'glad']"
1,"['amazing', 'run', 'morning', 'im', 'feeling', 'determined', 'past', 'day']"
2,"['started', 'feel', 'butterfly', 'stomach', 'body', 'starting', 'get', 'hot']"
1,"['may', 'heighten', 'crucial', 'concern', 'pertaining', 'expatriate', 'predominantly', 'budgetary', 'also', 'area', 'always', 'really', 'feel', 'could', 'useful', 'important', 'perhaps', 'fascinating']"
0,"['wa', 'feeling', 'deprived', 'traveling', 'june', 'still', 'one', 'weekend', 'getaway', 'planned', 'middle', 'month', 'well', 'free', 'concert', 'every', 'tuesday', 'random', 'outing']"
0,"['didnt', 'feel', 'cheated', 'deprived']"
5,"['feel', 'like', 'wa', 'kid', 'wa', 'constantly', 'impressed', 'upon', 'awesome', 'ant']"
3,"['know', 'month', 'still', 'feel', 'envious', 'friend', 'school', 'holiday']"
0,"['mean', 'exhausting', 'feel', 'bad', 'time']"
3,"['wa', 'feeling', 'cold', 'wet', 'time']"
0,"['close', 'friend', 'wa', 'involved', 'accident', 'passed', 'away', 'instantly', 'gone', 'buy', 'new', 'car', 'asked', 'wait', 'home', 'could', 'see', 'new', 'car']"
0,"['im', 'feeling', 'discontent', 'comfortable', 'always', 'something', 'working', 'spiritual', 'life']"
0,"['feel', 'empty']"
3,"['feel', 'another', 'violent', 'daydream', 'coming', 'bet', 'ha', 'something', 'getting', 'hand', 'saint', 'costume']"
0,"['ive', 'taking', 'keep', 'feeling', 'lethargic', 'everyday', 'unlike', 'wa', 'pregnant', 'previous', 'boy']"
0,"['feel', 'defective']"
1,"['feel', 'god', 'sends', 'u', 'distraction', 'see', 'determined', 'reach', 'goal']"
5,"['discussing', 'freedom', 'economic', 'growth', 'global', 'civil', 'society', 'cudnt', 'help', 'feeling', 'amazed', 'frens', 'da', 'philippine', 'dat', 'r', 'happy', 'maintain', 'basic', 'living', 'condition', 'without', 'rapid', 'development', 'long', 'freedom', 'touched']"
0,"['feel', 'dirty', 'crash', 'car', 'br', 'style', 'background', 'color', 'white', 'color', 'font', 'family', 'georgia', 'time', 'new', 'roman', 'time', 'serif', 'font', 'size', 'px', 'line', 'height']"
3,"['know', 'happened', 'might', 'still', 'feel', 'real', 'feel', 'dangerous', 'plan', 'going', 'anywhere', 'time', 'soon']"
5,"['also', 'know', 'reason', 'freaky', 'feeling', 'disturb', 'funny', 'mood']"
1,"['get', 'bike', 'temperature', 'good', 'wind', 'ya', 'turning', 'around', 'first', 'feel', 'fabulous', 'mph', 'average', 'thinking', 'oh', 'yes', 'going', 'today', 'may', 'easy']"
1,"['wa', 'already', 'going', 'feel', 'giggly']"
1,"['im', 'feeling', 'glamorous', 'moment', 'sat', 'least']"
2,"['reckon', 'fair', 'enough', 'yes', 'queen', 'monarch', 'geographically', 'removed', 'presence', 'appreciate', 'many', 'australian', 'may', 'feel', 'loyal', 'country', 'community', 'queen']"
0,"['wa', 'feeling', 'defeated', 'super', 'overwhelmed', 'stopped', 'realized', 'demanding', 'season']"
0,"['taught', 'young', 'deserved', 'got', 'wa', 'feeling', 'wa', 'unimportant', 'overemotional', 'attention', 'seeking']"
0,"['feeling', 'shitty', 'right']"
0,"['feel', 'sad', 'donna', 'summer', 'dead', 'href', 'http', 'jtwoo']"
1,"['ill', 'tell', 'soon', 'im', 'sure', 'well', 'talk', 'purchase', 'without', 'feeling', 'youre', 'way', 'supporting']"
0,"['guess', 'bottom', 'line', 'feel', 'like', 'damaged', 'good', 'sure', 'fix', 'even', 'fixable']"
0,"['wa', 'sitting', 'feeling', 'defeated']"
0,"['admit', 'day', 'yell', 'day', 'dont', 'want', 'get', 'bed', 'day', 'cuss', 'freak', 'even', 'day', 'dont', 'even', 'really', 'want', 'talk', 'anyone', 'feel', 'little', 'numb', 'im', 'afraid', 'people', 'know', 'im', 'ok']"
4,"['im', 'excited', 'time', 'feel', 'little', 'nervous']"
0,"['im', 'tired', 'unhappy', 'feeling', 'listless', 'unmotivated', 'exhausted']"
3,"['feeling', 'insincere']"
0,"['know', 'disgusting', 'horrifying', 'feel', 'dirty']"
4,"['want', 'feel', 'shy', 'want', 'fun']"
2,"['ive', 'always', 'longed', 'feel', 'beloved', 'tenderness', 'father']"
3,"['feel', 'getting', 'distracted', 'real']"
1,"['know', 'love', 'feel', 'whisper', 'something', 'sincere', 'exactly', 'want', 'hear']"
2,"['feel', 'sympathy', 'liked', 'end', 'story', 'however', 'dont', 'feel', 'enough', 'time', 'wa', 'spent', 'turn', 'around']"
0,"['pit', 'stomach', 'feeling', 'disappointed']"
0,"['wa', 'feeling', 'quite', 'embarrassed', 'quite', 'wee', 'crowd', 'gathered', 'outside', 'bank']"
4,"['im', 'yet', 'feeling', 'terrified', 'failing', 'honestly', 'feel', 'like', 'im', 'overconfident', 'right', 'believe', 'ive', 'done', 'best']"
0,"['feel', 'empty', 'href', 'http', 'mohdashif']"
0,"['told', 'wa', 'feeling', 'unloved', 'underappreciated', 'kid']"
3,"['sometimes', 'feel', 'hated', 'head']"
0,"['still', 'post', 'feel', 'neglectful', 'dont', 'anything', 'site', 'least', 'every', 'awhile', 'b']"
1,"['feeling', 'heart', 'happy']"
4,"['actually', 'feel', 'frightened', 'people', 'right']"
3,"['feel', 'like', 'throughout', 'life', 'point', 'time', 'say', 'ive', 'fucked', 'quite', 'people']"
3,"['may', 'notice', 'feel', 'aggravated', 'joyful', 'whatever', 'youre', 'feeling']"
1,"['embrace', 'joy', 'others', 'encourage', 'people', 'read', 'blog', 'feel', 'somehow', 'enriched', 'entertained']"
1,"['feel', 'mcraven', 'ut', 'sure', 'div', 'class', 'g', 'plusone', 'data', 'size', 'medium', 'data', 'href', 'http', 'wilcfry']"
1,"['love', 'author', 'feel', 'ultimately', 'one', 'career', 'job', 'fabulous', 'experience', 'bring', 'lot', 'writing']"
1,"['evening', 'brilliant', 'night', 'fantastic', 'run', 'feeling', 'jolly', 'darn', 'good']"
4,"['feel', 'frightened', 'frustrated', 'wanted', 'go', 'back', 'sleep', 'felt', 'unfinished', 'task', 'needed', 'attend', 'edit', 'two', 'article', 'freud', 'dream', 'irma', 'injection', 'near', 'completion', 'subsequently', 'posted', 'blog']"
0,"['feel', 'sorry', 'hear', 'story']"
1,"['want', 'help', 'feel', 'special', 'said']"
5,"['personally', 'feel', 'amazed', 'managed', 'connect', 'amazingly', 'talented', 'creative', 'people', 'little', 'world', 'dance']"
3,"['hardly', 'feel', 'like', 'weekend', 'dont', 'get', 'fucked']"
1,"['feel', 'divine', 'whenever', 'captured', 'moment', 'smiled', 'silently', 'saving', 'detail', 'treasure', 'chest', 'fill', 'memory', 'knew', 'happened', 'lifespan']"
0,"['im', 'sitting', 'feeling', 'disheartened']"
0,"['feel', 'like', 'dumb', 'blonde', 'mumbled', 'realizing', 'alli', 'wa', 'standing', 'right', 'next', 'desperately', 'hoped', 'heard', 'say']"
0,"['ive', 'feeling', 'ignored']"
2,"['sometimes', 'feel', 'nostalgic', 'happy', 'restless', 'angry', 'time']"
0,"['feel', 'dull', 'around']"
1,"['feel', 'cooler', 'looking', 'gorgeous', 'room']"
1,"['kind', 'feel', 'people', 'appreciate', 'sense', 'entertained']"
1,"['dont', 'know', 'next', 'year', 'hold', 'free', 'author', 'promotion', 'feel', 'pretty', 'special', 'part', 'writing', 'community', 'author', 'friend', 'trust', 'precious', 'possession']"
1,"['feel', 'smart', 'though']"
1,"['came', 'across', 'picture', 'diy', 'twiggy', 'candle', 'holder', 'im', 'feeling', 'festive', 'creative']"
5,"['boy', 'like', 'girl', 'pretty', 'like', 'smile', 'make', 'feel', 'funny']"
1,"['feel', 'virtuous', 'walked', 'library', 'almost', 'mile', 'away', 'temp', 'wa']"
4,"['im', 'feeling', 'like', 'tortured', 'teen', 'decided', 'pile', 'neon', 'wa', 'shizz', 'day']"
4,"['may', 'trust', 'partner', 'look', 'need', 'relationship', 'feel', 'threatened', 'arent', 'control', 'situation', 'obviously', 'neither']"
5,"['currently', 'feeling', 'wouldnt', 'surprised', 'flipped']"
1,"['wa', 'feeling', 'rather', 'smug', 'black', 'toenail', 'virgin', 'despite', 'run', 'little', 'year']"
1,"['feel', 'like', 'less', 'time', 'stuff', 'since', 'got', 'super', 'depressed', 'never', 'wan', 'na', 'much']"
3,"['feeling', 'little', 'bit', 'hostile', 'towards', 'ex', 'today']"
0,"['feel', 'kind', 'dumb', 'saying', 'wa', 'upset', 'much', 'strength', 'lost', 'last', 'month']"
1,"['finally', 'got', 'tired', 'feeling', 'like', 'matter', 'smart', 'well', 'educated', 'determined', 'wa', 'wa', 'never', 'going', 'get', 'ahead', 'vancouver']"
0,"['could', 'feel', 'gloomy', 'london', 'fog', 'oppressive', 'tropical', 'heat', 'even', 'though', 'wa', 'vacation', 'oregon']"
3,"['cant', 'seem', 'hold', 'back', 'come', 'feeling', 'wish', 'could', 'heartless', 'keep', 'pain', 'away', 'sigh', 'whatever', 'fucking', 'emo', 'live', 'journal']"
1,"['feel', 'safe', 'hearing', 'knowing', 'hows', 'day', 'like']"
3,"['know', 'next', 'time', 'im', 'glass', 'red', 'wine', 'im', 'tossing', 'big', 'ol', 'ice', 'cube', 'im', 'feeling', 'really', 'rebellious', 'may', 'even', 'swirl', 'glass', 'sniff', 'recommend', 'try', 'thing']"
1,"['admit', 'wa', 'beginning', 'feel', 'pretty', 'smug']"
3,"['feel', 'tortured']"
2,"['im', 'also', 'feeling', 'gracious', 'want', 'bless', 'old', 'tried', 'true', 'family', 'recipe']"
3,"['couldnt', 'help', 'feel', 'infuriated', 'left', 'building']"
3,"['im', 'feeling', 'really', 'agitated', 'reason', 'think', 'coz', 'im', 'confused']"
0,"['feeling', 'lousy', 'recently']"
1,"['feel', 'like', 'rockette', 'also', 'feel', 'like', 'im', 'glad']"
4,"['feel', 'uptight', 'love', 'show', 'one', 'thing', 'wa', 'right']"
1,"['feel', 'world', 'expects', 'one', 'productive', 'individual', 'sunny', 'day', 'resist', 'tend', 'productive', 'rainy', 'day']"
1,"['really', 'enjoyed', 'giving', 'class', 'one', 'knew', 'answer', 'got', 'feel', 'clever', 'day', 'two', 'often', 'get', 'chance', 'play', 'sort', 'thing', 'training', 'session', 'wa', 'nice', 'spend', 'time', 'everyone', 'new', 'group', 'came', 'throughout', 'day']"
0,"['learnt', 'never', 'talk', 'feeling', 'ive', 'drink', 'get', 'messy']"
2,"['know', 'feel', 'sense', 'obligation', 'loyal', 'u', 'canada', 'taiwan', 'depending', 'whether', 'think', 'last', 'country']"
0,"['know', 'feeling', 'lonely', 'isolated', 'teary', 'state', 'many', 'stand']"
0,"['feel', 'rejected', 'someone', 'love', 'ha', 'caused', 'great', 'heartache', 'pain']"
1,"['swear', 'releasing', 'neighbor', 'inner', 'crazy', 'weve', 'cop', 'called', 'block', 'like', 'day', 'week', 'im', 'feeling', 'inspired']"
1,"['start', 'journey', 'city', 'morning', 'feel', 'pleasant', 'journey', 'planning', 'enjoy', 'moment', 'especially', 'fb', 'friend']"
1,"['feel', 'convinced', 'twin', 'would', 'declare']"
1,"['im', 'feeling', 'determined']"
1,"['feel', 'good', 'choice', 'made', 'term', 'reading']"
1,"['feel', 'mellow', 'shit', 'swear', 'got', 'touch', 'swear', 'stopping', 'u', 'swear', 'nothing', 'girl', 'give', 'love', 'yeah', 'yeah', 'yeah', 'x']"
4,"['visited', 'psychologist', 'year', 'ago', 'really', 'took', 'heart', 'said', 'closing', 'letting', 'others', 'know', 'feel', 'uncomfortable', 'etc']"
3,"['im', 'unhappy', 'feel', 'irritated', 'everything', 'yell']"
0,"['tired', 'feeling', 'lonely', 'yet', 'someone', 'come', 'along', 'take', 'away', 'feeling', 'run', 'away']"
1,"['im', 'feeling', 'extremely', 'blessed', 'pregnant']"
0,"['cant', 'blame', 'anything', 'anyone', 'ive', 'spent', 'day', 'feeling', 'miserable', 'cry', 'whenever', 'remember', 'realizing', 'wa', 'fault']"
1,"['may', 'fighting', 'weak', 'argument', 'feel', 'important', 'people', 'lose', 'ability', 'listen', 'true', 'album']"
1,"['feel', 'divine', 'feminine', 'playing', 'last', 'night', 'also', 'giving', 'heart', 'yet', 'universe', 'divine', 'masculine', 'god', 'help', 'wake', 'heal']"
0,"['ought', 'come', 'stipulation', 'feel', 'sorrowful', 'skeered', 'rupee', 'assert', 'field', 'console', 'allusion', 'massou', 'live']"
0,"['see', 'frustration', 'sadness', 'hear', 'anger', 'puters', 'invasion', 'life', 'pride', 'financial', 'independence', 'feel', 'pretty', 'lame']"
1,"['wanted', 'something', 'different', 'today', 'feeling', 'wa', 'inside', 'intensely', 'strong']"
0,"['feel', 'sorrowful', 'dejected', 'word', 'ring', 'head', 'damn', 'affected', 'everything', 'say', 'let', 'go', 'want', 'happy']"
1,"['help', 'feel', 'considerate', 'towards', 'others']"
1,"['feel', 'thankful', 'happy', 'blessed', 'good', 'feeling']"
3,"['go', 'church', 'service', 'youth', 'feel', 'like', 'im', 'hated', 'know', 'im', 'one']"
1,"['mean', 'im', 'actually', 'feeling', 'productive', 'area', 'quilting', 'sewing', 'havent', 'felt', 'lik']"
0,"['feel', 'ashamed', 'would', 'forget', 'forget', 'u']"
1,"['feel', 'excited', 'cause', 'mean', 'get', 'skip', 'class']"
1,"['feel', 'valuable', 'reason', 'wa', 'alone', 'time', 'debra', 'driving', 'woodston', 'camp', 'kansa', 'assembly', 'god', 'family', 'camp']"
1,"['im', 'feeling', 'adventurous', 'fiesty', 'stop', 'comparing', 'everyone']"
3,"['really', 'shut', 'lot', 'end', 'pregnancy', 'wa', 'feeling', 'even', 'irritable', 'anxious', 'maybe', 'need', 'bounce', 'back', 'get', 'back', 'normal']"
1,"['feeling', 'delicious']"
1,"['wa', 'wondering', 'common', 'girl', 'feel', 'need', 'seem', 'less', 'intelligent', 'really']"
0,"['feel', 'ungrateful', 'know', 'feel', 'ungrateful', 'hate', 'feeling', 'ungrateful', 'hellip', 'yet', 'get', 'last', 'bit']"
4,"['help', 'feel', 'slightly', 'intimidated']"
0,"['feel', 'safer', 'didnt', 'horrible', 'panicky', 'feeling', 'like', 'used', 'nightmare', 'old', 'place', 'couldnt', 'get', 'back', 'sleep']"
1,"['definitely', 'feel', 'like', 'spot', 'assured', 'said', 'seem', 'stressed', 'spring', 'training']"
0,"['feel', 'like', 'need', 'officially', 'address', 'fucking', 'dumb']"
3,"['feel', 'like', 'im', 'making', 'effort', 'cant', 'bothered', 'anymore']"
4,"['feel', 'compassion', 'understand', 'feel', 'insecure']"
0,"['like', 'sharing', 'twitter', 'feel', 'vain', 'thing']"
0,"['went', 'wednesday', 'feeling', 'slightly', 'regretful', 'didnt', 'try', 'haggle']"
0,"['wasnt', 'feeling', 'willfully', 'broke', 'routine']"
0,"['honestly', 'feel', 'rejected']"
2,"['try', 'describe', 'experience', 'word', 'feel', 'like', 'trying', 'shove', 'tender', 'little', 'baby', 'foot', 'high', 'top', 'small']"
0,"['feel', 'making', 'effort', 'see', 'blamed', 'active', 'imagination']"
1,"['wa', 'feeling', 'good', 'saw', 'flop']"
3,"['feeling', 'particularly', 'hostile', 'shell', 'say', 'red', 'shirt', 'today', 'nickey']"
0,"['feel', 'lethargic', 'slogging', 'work', 'finishing', 'evening', 'popcorn', 'glass', 'pinot', 'gris']"
3,"['feel', 'hated', 'care']"
0,"['feel', 'less', 'stressed', 'driving', 'hard', 'route', 'passenger']"
2,"['miss', 'feeling', 'pretty', 'delicate']"
